Wav;CoastalAerosol;Blue;Green;Red;NIR;SWIR1;SWIR2
2275;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,959895
2276;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,956943
2277;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,955095
2278;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,955085
2279;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,955588
2280;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,947195
2281;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,936650
2282;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,922405
2283;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,907109
2284;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,894940
2285;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,883588
2286;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,855489
2287;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,823876
2288;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,784880
2289;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,744025
2290;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,698520
2291;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,651673
2292;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,602539
2293;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,552647
2294;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,502693
2295;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,452698
2296;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,403993
2297;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,355569
2298;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,315712
2299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,278260
2300;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,244645
2301;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,212213
2302;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,186151
2303;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,161749
2304;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,141435
2305;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,122015
2306;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,106531
2307;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,092029
2308;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,080268
2309;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,069276
2310;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,060703
2311;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,052702
2312;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,046332
2313;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,040405
2314;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,035634
2315;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,031213
2316;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,027516
2317;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,024000
2318;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,021262
2319;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,018688
2320;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,016562
2321;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,014545
2322;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,012930
2323;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,011426
2324;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,010155
2325;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,008959
2326;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,007992
2327;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,007088
2328;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,006348
2329;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,005643
2330;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,005019
2331;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004415
2332;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,003903
2333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,003421
2334;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,003025
2335;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,002651
2336;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,002340
2337;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,002047
2338;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,001795
2339;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,001554
2340;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,001345
2341;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,001145
2342;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000974
2343;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000811
2344;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000680
2345;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000560
2346;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000440
2347;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000320
2348;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000217
2349;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000119
2350;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000028
2351;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000062
2352;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000134
2353;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000202
2354;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000263
2355;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-0,000322
